,APD,BLDP.TO,LONN.S,ITM.L,SQM,AIRP.PA,PH,RB.L,RIO.L,DXCM.O,AAPL.O,GPN,ITRI.O,NVDA.O,MSFT.O,NESN.S,ROG.S,AZN.L,ASML.AS,SAPG.DE,DGE.L,UNA.AS,ALVG.DE,OREP.PA,IBE.MC,SASY.PA,LVMH.PA,TOTF.PA,NOVOb.CO,ULVR.L,ZURN.S,SCHN.PA,BASFn.DE,ADSGn.DE,REL.L,SGEF.PA,PRTP.PA,DANO.PA,NG.L,PHG.AS,VOD.L,ABI.BR,PRU.L,ABBN.S,ESLX.PA,PERP.PA,GIVN.S,ITX.MC,MUVGn.DE,LSE.L,DB1Gn.DE,CPG.L,AD.AS,EXPN.L,SRENH.S,HRMS.PA,IFXGn.DE,ATCOa.ST,SIKA.S,BBVA.MC,EONGn.DE,INVEb.ST,DSMN.AS,HEIN.AS,BARC.L,ENGIE.PA,WLSNc.AS,KNEBV.HE,DSV.CO,VIV.PA,VOLVb.ST,DAST.PA,NDASE.ST,NOKIA.HE,BMWG.DE,ASSAb.ST,INGC.PA
1/29/2016,-0.092959432,0.067512166,0.012214874,-0.130021473,0.079485253,-0.060573746,-0.069909899,-0.03998341,-0.190189178,-0.156639895,-0.15796723,-0.218164876,-0.113501635,-0.101316052,-0.04956983,-0.015716073,-0.010455659,-0.028648902,-0.064884929,0.037913552,-0.021935254,9.45E-05,-0.034546415,-0.02291343,-0.023043546,-0.015247791,2.980753479,-1.351357733,-0.009986866,-0.008284859,0.005492364,-0.101556134,-0.080140607,-0.009237975,-0.012839119,0.027128987,-0.083435111,-0.010642917,0.001257689,-0.036027217,0.012756371,-0.047243824,-0.104978188,-0.067402414,-0.018115102,-0.011364756,0.013333531,-0.055424185,-0.031087579,-0.046213916,0.005958041,-0.012284847,0.028554621,-0.059283446,-0.001034661,-0.055577336,-0.087899073,-0.089842284,0.048996286,-0.131285274,0.029276066,-0.037397758,-0.001133716,-0.029909304,-0.110236727,-0.036036322,-0.006740551,-0.022129983,-0.017383252,0.006741235,-0.029651219,-0.043984458,0.011124892,0.079918574,-0.147752628,-0.03125724,-0.063444654
2/29/2016,0.037243868,-0.010310921,-0.141872795,-0.324227544,-0.095682358,-0.041318359,0.043622021,-0.077865339,-0.015790675,-0.270631336,-0.071885931,-0.060216394,0.071190132,-0.178677584,-0.071753445,-0.024399956,-0.101447594,-0.12524777,-0.037523216,-0.120440544,-0.087722392,-0.049153148,-0.192758578,-0.021768547,-0.053294508,-0.097376343,0.041373971,-0.061918447,-0.17139624,-0.013043871,-0.245296356,-0.052262319,-0.118352726,0.045000152,-0.070009285,-0.014461356,0.008514847,-0.040242412,-0.039579009,-0.084732013,-0.132095053,-0.076279886,-0.270037075,-0.039506809,-0.07664828,-0.072117515,-0.038249882,-0.107521059,-0.087427659,-0.195248511,-0.08168886,-0.006937555,-0.042162228,-0.091678747,-0.130872995,-0.015806352,-0.141150325,-0.136074543,-0.051597068,-0.162204859,-0.072014354,-0.157124873,-0.067900484,-0.074823972,-0.339064025,-0.142727057,-0.049231333,-0.016899612,-0.041043167,-0.124467025,0.002509867,-0.062482132,-0.171604036,-0.274036343,-0.20301724,-0.146823949,-0.125692439
3/31/2016,0.068423539,0.131272364,0.120561042,-0.00195908,0.253024494,0.0494603,0.108119029,0.098051077,0.135888497,0.119074356,0.088659468,0.097949246,0.225101795,0.236836558,0.058356476,0.002114911,0.016072878,0.004907791,0.171484695,0.054801313,0.056742236,0.061741722,0.0900195,0.044375781,0.014140562,0.074764334,0.078594835,0.143278594,0.164020198,0.05702402,0.100749903,0.153138365,0.091002395,0.090436959,0.081881786,0.087621209,0.109044041,0.067048203,0.026706482,0.116715304,0.056375665,0.030860192,0.191872188,0.106909223,0.069351432,0.064081022,0.071360098,0.102816946,0.09867604,0.277546331,0.059723192,0.016622535,0.051128968,0.096480992,0.031933047,0.087626905,0.076167294,0.166483624,0.089876674,0.156562658,-0.004325147,0.12407916,0.12136056,0.071110694,0.076391292,0.031989685,0.163859917,0.066970708,0.103220255,0.110290535,0.120211497,0.055834858,0.13271533,0.032227579,0.114761807,0.076713907,-0.068957142
4/29/2016,0.05203412,-0.03711178,0.071166313,-0.278263747,0.061797019,0.030017888,0.03238647,0.034208096,0.113921337,0.032512404,0.083807992,0.216761029,-0.057787966,0.129934824,0.043226175,0.002812941,0.003265309,-0.003415179,0.043303987,0.00132154,0.014278763,0.023940424,0.047104535,0.016983755,-0.024937517,0.03662647,-0.008398146,0.032534632,-0.027093903,0.034012252,-0.056733018,0.025986003,0.064093106,0.05460842,0.038065145,0.010541089,-0.040406259,-0.014525548,0.016991582,0.036547162,0.041049455,0.034109559,0.046157666,0.060526305,-0.014228219,-0.01070235,0.028941773,-0.033560546,0.010302048,-0.035407039,-0.03216592,0.02959404,0.004093343,0.022034571,0.05286349,-0.042451899,0.103367413,0.046437727,0.024557138,-0.041788492,0.072021958,0.057924881,0.076284574,0.036231742,0.018875375,0.006371539,0.041681672,0.019822114,-0.040700962,-0.008091356,0.05926309,0.032835971,-0.100901622,-0.009693064,0.023943271,0.038706444,0.116820356
5/31/2016,-0.003856846,-0.026998198,0.018072781,0.224082405,0.034884438,-0.052620248,0.006447548,0.017264249,-0.109173815,-0.070678772,-0.211764671,-0.013950341,0.040449367,-0.028852544,-0.068389746,0.019472103,-0.010651473,-0.034546412,-0.109411331,-0.000161277,-0.001882961,-0.01264141,-0.057631624,0.016718201,0.037279763,-0.082430282,-0.052905932,0.017291311,-0.02257985,-0.018412511,0.09791661,-0.011284595,0.013350502,0.098653459,-0.04095319,0.008279956,-0.077511077,-0.012577567,0.024481456,-0.059651188,0.002464944,0.033580222,-0.075895677,0.051109743,0.032406247,-0.025894341,-0.007810506,-0.028426874,-0.134651268,-0.066527927,0.047656941,0.029175721,-0.026746552,0.035702005,-0.067832105,0.025962597,-0.046296651,-0.024908783,0.074568695,-0.05032578,-0.045496086,-0.110494077,0.046165111,0.044473435,-0.003482509,-0.030696391,-0.032865297,-0.034793913,0.096756853,-0.090713994,0.007231559,-0.028458709,-0.037279742,-0.15172606,-0.017062881,-0.002164119,0.028508527
6/30/2016,-0.007472533,0.002239658,-0.066650202,0.200040797,0.106426414,-0.05789967,-0.017841357,-0.047636969,-0.027873941,0.166648006,0.062940018,-0.013809947,0.004254589,0.276642516,-0.045605146,-0.035042128,-0.008271346,-0.044286556,0.028777761,-0.032109064,-0.086930693,-0.050782321,-0.075698567,-0.005018728,-0.08013498,-0.034641426,-0.059162403,-0.076585041,-0.049496884,-0.043471903,-0.033527622,-0.034083231,-0.005097247,-0.003449998,-0.048782889,-0.051824716,0.028020153,-0.018246197,-0.070236812,-0.053059174,-0.079849903,-0.018713159,-0.08556473,-0.019623271,-0.031720133,-0.048593779,-0.039994667,0.039426523,-0.06336002,-0.075162479,-0.052368322,-0.028180192,-0.029692751,-0.032185315,-0.068412993,0.003045551,0.027328457,0.01015444,-0.039824488,-0.086442891,0.0056417,-0.032587027,-0.025391265,-0.070231735,-0.038341162,0.025766082,-0.039839219,-0.019557903,-0.078070962,-0.094651903,-0.059624575,-0.04499684,-0.025819167,0.083755513,-0.119399086,-0.014161737,-0.063500741
7/29/2016,0.060941442,0.02879686,0.069035415,-0.116815261,0.091105198,0.051184341,0.040315921,0.060352223,0.174425566,0.083177297,0.038770601,0.057315538,0.051283332,0.128866148,0.099637979,0.104861104,0.059647009,0.114557326,0.094067673,0.052585536,0.118759664,0.090285249,-0.008467752,0.083836131,0.063856983,0.106752877,0.007754567,0.085420347,0.078824492,0.097631301,0.052010848,0.030586801,0.056276909,0.133873473,0.094717535,0.05899592,0.028824504,0.085088096,0.075042988,0.051649881,0.024290953,0.024306454,0.01729336,-0.001016777,0.09536476,0.076895143,0.112570587,0.042032548,-0.012046692,0.027353487,0.037513011,0.079452828,0.10314012,0.110868358,0.034191365,0.074653243,0.081022406,0.100247487,0.043649499,0.043274728,0.130168481,0.041900306,0.077833043,0.056540053,-0.123603118,0.084176422,0.117869784,0.091149703,0.003949908,0.103169035,-0.003426947,0.058405646,-0.050582754,0.077762014,0.087259091,0.06582546,0.115896843
8/31/2016,0.007435823,0.328714108,0.100225256,0.093042901,-0.072245845,0.027325497,0.068388703,-0.031259966,-0.046450936,0.130699425,0.079064643,-0.054533173,0.05547256,0.127310008,0.048010482,0.006402071,-0.046445497,0.085623998,0.013389352,0.088684461,0.004424696,-0.011565123,0.02777785,-0.002264736,-0.009942773,-0.075462194,0.109715609,-0.012224539,-0.183110683,-0.024662122,0.054694658,0.081113184,0.005491614,0.172291383,0.000855908,0.011987611,0.124210726,0.0427456,-0.051058046,0.077062964,-0.000830987,-0.016156057,0.04859648,0.073526492,-0.068985362,0.051397231,-0.012720328,0.007831494,0.070264399,0.01948166,0.004358269,-0.003714147,0.014035537,-0.010162709,-0.018782739,0.12332551,0.103439926,0.012456964,0.093986122,-0.030754244,-0.145449628,0.041961982,0.080503324,-0.039047738,0.033811986,-0.044087354,0.000378887,0.064644924,0.167590741,0.01888114,-0.021595563,0.060326356,0.058466067,-0.064606178,0.051972454,0.032518432,-0.143971725
9/30/2016,-0.027001679,0.045349722,-0.014107668,0.158896794,0.05654169,0.019868323,0.003092052,-0.018737486,-0.014333439,0.049277704,0.058203208,0.022019746,0.152854099,0.059443602,0.008054531,-0.016082688,-0.006166515,0.019962176,0.00404689,0.026223767,0.008997855,-0.003177508,0.006332301,-0.033311022,0.024805079,0.002984697,-0.036896187,-0.030051543,0.006097208,0.009516128,0.019960743,0.01663462,-0.010474032,-0.036210679,0.024213278,0.014803345,0.02985338,-0.048511943,0.016588491,0.039505324,-0.043337265,0.015256863,0.002487157,0.022892847,0.022562441,-0.003465746,-0.009896172,0.055121608,0.039999084,0.011894857,-0.05203096,0.010581408,-0.014181384,0.055780856,0.037808284,-0.086934451,0.001983233,0.061549596,0.031219127,0.025283906,-0.101871278,0.047225878,-0.025725519,-0.013214802,0.05987428,-0.034409278,0.019780595,-0.010154573,0.016531057,-0.007262059,0.137800588,0.04308295,0.08940278,-0.008351177,-0.051077298,-0.054477107,-0.158471128
10/31/2016,-0.004530504,0.092480813,0.007078712,0.023604089,0.095173021,-0.048273823,0.013054298,-0.032925101,0.055165582,-0.110656662,0.043222644,0.006452577,0.017605748,0.054688319,0.022288346,-0.02894939,-0.037391459,-0.063328461,-0.006444773,0.002257638,-0.041356737,-0.044997065,0.051529986,0.003277909,0.007005646,-0.019182163,0.101449455,0.046667756,-0.121666557,-0.072915451,0.011787956,0.026076444,0.102195152,0.047978609,-0.050121581,-0.007172036,0.064712123,-0.023795749,-0.057927364,0.017231621,-0.026598565,0.028687431,-0.047325421,0.025086834,-0.03805995,0.018123627,-0.03439894,-0.013324467,0.052059619,-0.036606856,-0.064105657,-0.048728263,-0.022766487,-0.039774235,0.051087148,0.028460344,0.068079135,0.017020829,-0.0184856,0.11875428,0.043697057,0.016265173,0.000690679,0.002026729,-0.006990415,-0.038708779,-0.050523872,-0.031904897,-0.023313011,0.045959697,-0.053627645,-0.017421338,0.064788263,-0.08370534,0.032213566,0.019451389,-0.094765138
11/30/2016,0.048392032,-0.096620325,-0.015860327,-0.016226366,-0.007739711,0.002933387,0.127624678,-0.033801006,0.171391364,-0.118601729,-0.048523304,-0.044204172,0.18411257,0.344797992,0.06802501,-0.082047386,0.0025652,-0.114704739,0.017900279,-0.049705081,-0.042293088,-0.085212072,0.073929364,-0.082249228,-0.07936482,0.099656178,-0.019576469,-0.023037235,-0.195668419,-0.08638468,0.043194179,-0.022757331,0.013297517,-0.138320154,-0.048018631,-0.109699489,0.021339463,-0.096644184,-0.100080677,0.006493809,-0.06922391,-0.196450498,0.12606186,-0.053666901,-0.104962436,-0.049963071,-0.070353991,-0.039244741,-0.009895785,0.045232797,0.0752305,-0.058891888,-0.050650811,-0.074093749,0.042722817,-0.000600199,-0.036724646,0.030718531,0.048146594,0.007420279,-0.115838699,-0.063871168,-0.060308283,-0.119570122,0.228086168,-0.162232282,-0.114769076,-0.073648549,-0.069716272,0.025264159,-0.030252568,-0.099068439,0.027521172,-0.176697698,0.028271271,-0.082777173,-0.008500737
12/30/2016,0.087635771,-0.050507638,-0.056704532,0.066996315,0.074989717,0.110141902,0.060445376,0.003739618,0.027759841,-0.106036758,0.078637417,0.034086561,0.011818889,0.114890886,0.067544011,0.05566777,-0.00213721,0.009760449,0.092036108,0.061648788,0.041851373,0.052505709,0.025605765,0.074422295,0.053927104,-0.032801553,0.077595963,0.09048751,0.101093188,0.049288563,0.043556748,0.051068274,0.075145303,0.037035868,0.069722803,0.049366579,0.074717339,0.026916105,0.026438412,0.039945648,0.003489183,0.015825948,0.044181639,0.023950429,0.027340264,0.000796861,0.011529087,0.017888757,0.008608637,-0.007980765,0.045040981,0.072040464,-0.009971919,0.080769039,0.033222143,0.032848398,0.051531285,0.022015984,-0.009033114,0.069579723,0.066924484,0.109242758,-0.006026567,0.003291805,0.061226012,0.060268194,0.036400956,0.009885932,0.011275773,-0.047692284,0.11760934,-0.002343753,0.06473658,0.186861143,0.112134971,0.009575662,-0.001224971
1/31/2017,-0.035813809,0.072185805,0.067124149,-0.256190621,0.113858792,-0.021970447,-0.013974515,-0.013081684,0.100614476,0.230044233,0.00609936,0.094330842,-0.074013647,0.013679134,-0.041431559,0.003421146,-0.002999788,0.012545234,0.086728354,0.025979519,0.015752729,0.002634851,0.02489553,0.007252275,0.005396717,0.016398149,0.062836987,-0.001547862,-0.011572773,0.012126182,-0.010441139,0.035896987,0.024860217,0.053433932,-0.02014062,0.013873065,0.082006841,-0.007509187,-0.02795783,0.002020824,-0.006716286,0.00482136,-0.030220302,0.050666648,0.04944985,0.055875665,-0.00767127,-0.022386542,0.010241777,0.051178068,-0.009118109,-0.035616407,0.052610055,-0.013934899,-0.041297557,0.051214682,-0.007493957,0.006752649,-0.007036453,-0.05240696,0.112353227,0.024189287,0.03449984,-0.003859401,0.002679069,-0.043780829,0.020926609,0.035556946,0.056492983,-0.030257306,0.05204148,0.032209858,0.017637777,-0.05193843,-0.035531395,-0.009855404,0.057314969
2/28/2017,-0.034546945,0.013047087,-0.020391999,-0.09570042,0.007919466,0.007208807,0.062047512,0.005909231,0.055349932,-0.011942501,0.112682136,-0.031391544,0.039380142,0.010191347,0.025525616,-0.010298752,0.041199606,0.014734282,0.032456199,0.025759976,0.045282768,0.014123478,-0.016195057,-0.00075877,0.010177432,0.065848929,-0.010225672,-0.004349353,-0.024928963,0.004373292,0.011157215,-0.031858799,-0.009875283,-0.039991825,0.036861582,0.046858028,-0.013655835,-0.017733389,0.024978246,-0.031162511,-0.036300463,0.019286514,0.051008787,0.011839647,-0.021005442,-0.012340631,-0.018878962,-0.010248041,-0.008645477,0.037852349,0.058384685,0.024627288,-0.024731615,0.042528156,0.00646554,-0.010852983,0.041260929,0.055538308,0.113736553,0.023052133,-0.033844097,0.049034727,0.028094376,0.0648659,0.04389011,-0.050199673,0.064212747,-0.046350226,0.04756347,-0.045927644,0.072793666,0.049748618,0.064238785,0.054847063,-0.021898403,0.04134541,0.036025084
3/31/2017,-0.041867327,0.054782657,0.014372829,0.046476463,0.001917958,0.017345085,0.013082829,0.071356822,-0.095547195,-0.06500683,0.029757409,0.004525319,-0.041166104,-0.015487309,-0.00773072,0.062206612,0.029622779,0.060901213,-0.003766012,0.047338904,0.023601867,0.168782643,0.082207879,0.041532773,0.071342543,0.023012276,0.05609998,-0.022122422,-0.039166779,0.181467019,0.023347364,0.026127966,0.000644986,0.212079993,0.04082715,0.056393061,0.038591722,0.085267555,0.039694096,0.061863002,0.051706637,0.029714282,0.072758966,0.006950506,0.045490033,0.027633989,0.037408102,0.036023356,0.007494185,-0.021178148,0.004453758,0.040197861,-0.002862177,0.014282862,-0.029983167,0.060494505,0.00597357,0.033187548,0.074107972,0.130026482,0.005250791,0.026876978,0.033029182,0.058256062,-0.037904645,0.118407819,0.035871317,-0.021474341,0.045972459,0.009747707,0.070865155,0.016764368,-0.080085942,0.071644324,-0.020186824,0.034529289,0.128859956
4/28/2017,-0.006360863,0.257069963,0.051348178,0.140697301,0.077801082,-0.001745263,-0.008726562,0.002081274,-0.064975261,-0.027125535,0.010607842,0.013524857,-0.015898803,-0.056005676,0.017462449,-0.02495205,0.017439998,-0.021111194,0.013120113,-0.000157613,-0.023844586,0.020981033,-0.012244596,0.017718004,0.014477513,-0.004458582,0.025658279,0.006904429,0.070194708,0.005520019,-0.081938443,0.008893239,-0.002549465,-0.023574449,0.032261693,-0.004163981,0.0555333,-0.011500996,0.023558966,0.02500099,-0.018515473,-0.012323937,-0.05333411,-0.036143202,0.005590864,0.024979338,0.02926519,0.067730298,0.019108421,0.062682847,0.051117157,0.015730765,-0.067477133,0.004090543,-0.023517321,0.05158002,0.058266963,0.024640667,0.060928312,-0.015309562,-0.001345263,0.029943906,0.03640988,0.015510497,-0.069772155,0.021128892,0.026096997,0.059711256,0.009180579,0.023869479,-0.006631331,0.044315514,0.003611926,-0.038034181,0.008002332,0.033508226,-0.110573154
5/31/2017,0.032173136,-0.036530049,0.107371175,0.065853329,-0.02359569,0.063075811,-0.011072773,0.043859447,0.037747681,-0.117312481,0.057950081,0.105047163,0.054798042,0.284297718,0.013543881,0.090827226,0.047947822,0.101849517,0.025034247,0.056029932,0.033818523,0.053407966,0.023806591,0.049726826,0.07300757,0.084851537,0.130912827,0.051230218,0.092236973,0.043199245,0.083685168,0.026114171,-0.015828506,-0.008657846,0.04527923,0.07832072,0.167414804,0.057492652,0.050434392,0.070872251,0.090205557,0.04563538,0.073527922,0.086786935,0.062685023,0.069551717,0.044611345,0.062297979,-0.033215675,0.080438955,0.060744333,0.062079212,0.085906786,0.020880552,-0.002836881,-0.014869971,0.06964429,0.007747093,0.024001152,0.085144687,0.056263242,0.035382775,0.040333773,0.076048851,0.018166791,0.070159516,0.027005104,0.018323338,0.096309581,0.099579094,0.106928089,0.031652014,0.121593324,0.15630641,0.044647587,0.013629891,0.082488908
6/30/2017,0.007592696,0.036443974,0.048356732,0.039569492,-0.092487619,0.004638875,0.000796322,0.001737975,-0.069450451,0.150482308,-0.050172366,0.004463293,0.053897099,0.151867659,0.036852666,-0.001215067,-0.054649996,0.045370683,-0.031739939,0.01485434,-0.008856524,0.011580695,0.024353142,0.008033391,0.022349952,-0.002189633,0.006692055,-0.092627071,0.065412894,0.010995661,0.001395187,0.022971462,-0.007341543,-0.02219448,0.013097795,0.024958281,0.050031971,0.02172796,-0.083037901,0.029867709,-0.010546573,-0.038913181,-0.005905263,0.011456754,-0.003557172,0.021251649,-0.008562127,-0.029605653,0.02561081,0.053415141,0.061974941,0.008942183,-0.207784457,-0.041452246,0.015783868,0.000335516,0.012514263,0.064410912,0.011787956,-0.019093237,0.194176024,0.050256223,-0.000263706,0.013368427,-0.114330293,0.017133973,-0.016380732,0.069747608,0.018534864,0.077560693,0.048809264,0.009861499,-0.063178856,0.029200524,-0.028839535,0.012151375,-0.094602156
7/31/2017,-0.017846216,0.015935623,0.034559652,-0.09417488,0.140441955,-0.036322441,0.016927232,0.000865562,0.095288392,-0.151210646,0.003928384,0.008386648,0.036378012,0.032188839,0.02158444,0.004246291,-0.035430437,-0.070019695,0.132404756,-0.059792715,-0.025058349,0.010959645,0.028460026,-0.029599705,-0.012653656,-0.066475151,-0.038505487,-0.020190069,-0.048971868,0.014308866,-0.001046208,-0.055775221,-0.038878817,0.061208808,-0.033163402,-0.019764317,0.01655743,-0.027986757,-0.05129421,-0.038018558,0.005016426,-0.019502637,-0.000421459,-0.086641596,-0.024255487,-0.040218541,-0.02873466,-0.024703734,0.016809747,0.00555143,-0.016590424,-0.035886719,0.056639882,-0.06208127,0.014436675,0.006419731,-0.039021103,-0.074692257,0.007006646,0.032169478,-0.059269556,-0.027981721,-0.02943408,0.017258682,0.04193609,0.001652922,-0.042162653,-0.039646388,0.019133397,-0.031940287,-0.043575833,-0.047517809,-0.006290745,-0.06115227,-0.018673984,-0.076864214,0.114816225
8/31/2017,0.017216594,-0.052572875,0.083865438,0.611605675,0.159502877,0.010381665,-0.022829529,-0.063876532,0.080706262,0.098921597,0.083132966,0.029012258,-0.016856757,0.006741037,0.005911064,-0.006680863,-0.004518389,-0.130949447,0.021326597,0.037280584,0.12609289,0.034698341,0.059294781,0.018032898,0.057144333,0.036219086,0.022244512,0.05501594,0.084444893,0.036172314,0.022085094,0.066274329,0.051044949,0.095934581,0.028915493,0.032527453,0.045752175,0.065056003,0.022617604,0.06844887,-0.02030186,0.031571214,0.011562388,-0.009360443,-0.049848599,0.04140726,0.016520768,0.027123649,0.030536074,0.053681298,0.000657185,0.023321994,-0.002540741,0.008760433,-0.0234255,0.045670103,0.058890248,0.045829063,0.044013173,0.032655469,0.146938714,-0.008230169,0.052611403,0.025479255,-0.055871293,0.086236696,0.034140487,0.042107421,0.11036951,0.006404841,0.052869734,0.095640083,0.046715565,0.023356199,0.006837433,0.027680705,-0.016351429
9/29/2017,0.04545704,0.529266936,0.099696237,0.414669258,0.285108222,0.069567025,0.115848877,-0.027568185,0.022600912,-0.073008777,-0.036382396,0.024120278,0.073169986,0.092070656,0.025965176,-0.016590242,0.02480306,0.123901967,0.07664742,0.044153735,0.001602141,0.011237457,0.038221161,0.007672974,-0.022553446,0.041963482,0.074732755,0.066335155,0.078815531,0.007162617,-0.015824204,0.089444496,0.08796273,0.041826869,0.023592886,0.073554266,0.081189257,0.011717083,0.041273455,0.110682278,0.008091314,0.013612766,0.043911662,0.071289084,0.000657604,0.000972404,0.069231792,-0.02705087,0.014430729,0.015302893,0.067029534,0.022461905,-0.062893691,0.037528121,-0.035615482,-0.031166442,0.097743167,0.093526628,0.070229424,0.028229899,-0.001658992,0.049110463,0.057702014,-0.022789275,0.052050283,0.014874842,0.029976481,0.080082401,0.068881942,0.109777704,0.09646253,0.033771853,0.029013595,-0.012851495,0.090430416,0.080514135,-0.027836309
10/31/2017,0.042450871,0.037275569,-0.008557034,-0.248638009,0.038519935,0.084029127,0.062507941,-0.022920787,0.004654377,-0.422291662,0.038782395,0.051760356,0.054899322,0.088219188,0.077139722,0.010477754,-0.08416767,0.058043566,0.094238463,0.048648762,0.043741912,-0.040002647,0.065938785,0.043637988,-0.005603197,-0.021061317,0.068122084,0.008912571,0.044974577,-0.045694225,0.026686496,0.012287144,0.037783249,-0.029065166,0.03758579,0.008088888,0.183989281,0.041754293,-0.052666892,-0.020906455,0.021835205,0.058322475,0.035002074,0.032009298,0.010036047,0.102547603,0.041643444,-0.035993911,0.061461473,-0.004515684,-0.029686608,-0.001073537,0.050886163,0.034813712,0.064538521,0.051046301,0.10270482,0.084268201,0.000691802,-0.025159605,0.071362989,0.047178243,0.083043356,-0.012147905,0.029825438,0.005430591,0.08522113,-0.014616179,0.014618463,-0.012416862,0.066443326,0.071098917,0.007619996,0.004671821,0.01233719,-0.07382329,0.023664489
11/30/2017,0.0340447,0.054903206,0.011264442,-0.087318911,-0.068906068,-0.008072144,-0.012235515,-0.021435121,0.039757141,0.207478313,0.102078326,0.028867647,-0.184772397,0.103553521,0.047159496,0.043785105,0.074076767,-0.02287089,0.034834623,0.018155745,0.027584366,0.024998213,0.00749882,0.023130301,-0.022708408,-0.050096084,0.022788643,0.030993995,0.024137592,0.036749236,0.006394099,-0.018474585,0.043412456,-0.034777483,0.041835557,0.073636355,-0.008248175,0.030443252,-0.045832264,-0.039871713,0.049638568,-0.046382842,0.016081527,0.012841268,0.044302046,0.028448897,0.022208028,-0.03756527,0.01691398,-0.005635246,0.014375758,-0.047356825,0.065469652,0.019799322,0.009820046,0.010316135,0.086922061,-0.001888764,0.039991774,-0.017627622,-0.007588401,-0.052840238,0.072523581,0.039534541,-0.044183059,0.014877762,0.055672176,-0.052534121,0.04273582,0.127091162,-0.041160105,0.014217606,-0.121849147,-0.180079087,0.010600029,-0.016622479,0.007103715
12/29/2017,0.017537456,-0.124525924,0.01457081,-0.019124341,0.04450443,-0.004548993,0.082118766,0.058863753,0.060819893,0.03031479,-0.023708988,-0.032142379,0.035223069,-0.095706618,0.027892188,-0.01537582,0.003644466,0.00987282,-0.068360168,-0.035467803,0.033851669,-0.016973758,-0.024336491,-0.008082586,0.003418272,-0.071191987,-0.007544373,-0.02197591,0.02653517,-0.025913236,-0.00100688,-0.005757072,-0.025004575,-0.06721841,-0.009809472,-0.012264821,0.005169969,-0.009531208,0.010682775,-0.034302562,0.045049259,-0.054712772,0.006235864,0.044451763,0.061078744,0.015001669,0.008035758,-0.010708368,-0.043416829,-0.000675812,0.049831238,0.05018173,0.075772372,0.032417524,-0.007629465,0.007887762,-0.069400735,-0.027478496,0.039092926,0.002215011,-0.068513745,-0.05151749,0.037765611,0.021005197,0.078344401,-0.004466157,0.021847195,0.023681772,0.00554872,-0.029736622,-0.029004553,-0.029954132,0.031521806,-0.078902885,0.008453148,0.011343412,0.072260334
1/31/2018,-0.024226772,-0.264786451,0.046121971,-0.040277563,-0.099537271,0.01288073,-0.019393427,0.013997076,0.029988462,-0.012381207,-0.070652213,0.058247616,0.028242358,0.160341303,0.032378623,-0.041865447,-0.064484629,0.007747346,0.105228415,-0.049486236,-0.059528616,-0.034148726,0.04429364,-0.027912123,0.024945032,-0.006400278,0.006006769,-0.005060727,0.011408183,-0.03051372,0.035299723,0.038197557,0.011867477,0.085965489,-0.103274228,0.004380814,0.020303158,-0.025437042,-0.077731395,0.017448726,-0.038520958,-0.028231334,0.018895717,-0.001908762,-0.017345292,-0.028562384,-0.017040771,-0.012737725,0.041065889,0.066969422,0.064100306,-0.055795079,-0.039928488,0.011729255,0.018643506,-0.015908584,0.016431374,0.024706352,0.023367025,0.047959824,-0.074027946,0.026224924,0.021861043,0.020745311,-0.003493962,-0.043967286,-0.04546078,0.009993885,0.004987361,0.02574325,0.023614336,0.027575101,-0.03109662,0.001993415,0.052589569,0.006647381,0.029280103
2/28/2018,-0.023243589,-0.012495803,-0.125308555,-0.049692079,-0.058377352,-0.054097991,-0.112880129,-0.175668388,0.010661493,-0.057419812,0.071176974,0.030022484,-0.035803029,0.018685858,0.020639268,-0.058080012,-0.038229611,-0.056612043,-0.014850205,-0.062021787,-0.031129327,-0.080159088,-0.063629339,-0.0348345,-0.068790538,-0.106391785,-0.0267584,0.008357859,-0.064092545,-0.071321353,0.016077517,-0.044641918,-0.093735917,-0.025319496,-0.055586687,-0.056637528,-0.040289614,-0.043667174,-0.069359822,-0.037124807,-0.103348032,-0.056675254,-0.048222394,-0.11273276,-0.067381217,0.037485222,-0.020101179,-0.148892452,-0.042809479,0.004211724,0.036505313,0.031225165,0.000585617,-0.057756496,0.043704434,-0.014573193,-0.06972123,-0.069853252,-0.029777303,-0.093226401,-0.002138113,-0.0707965,0.012363251,-0.058202761,0.037605216,-0.069909659,-0.014161375,-0.067460812,-0.046285498,-0.111261843,-0.053011083,0.128696074,-0.053675835,0.185899186,-0.063499239,0.030920389,-0.271326145
